"gram","mon_freq","chn_freq"
"nmu",0,5.67046115025304e-05
"nna",6.59815581544958e-05,0.000135317822903766
"nne",0,5.15496468204822e-06
"nni",8.24769476931198e-05,0.000132740340562742
"noa",0,3.86622351153617e-06
"nod",0,1.28874117051206e-06
"non",8.24769476931198e-05,9.53668466178921e-05
"nos",0,1.28874117051206e-06
"np ",0,6.44370585256028e-06
"npe",1.6495389538624e-05,8.50569172537957e-05
"npi",3.29907790772479e-05,0.000386622351153617
"npo",0,0.000113409223005061
"npu",3.29907790772479e-05,3.86622351153617e-05
"nqi",0,0.000688187785053438
"nqu",0,0.000264191939954971
"nra",0,5.15496468204822e-06
"nre",0,5.79933526730425e-05
"nro",0,9.02118819358439e-06
"nru",0,1.41761528756326e-05
"nsh",0.000362898569849727,0.00204780971994366
"nsi",1.6495389538624e-05,0.000109542999493525
"nsm",0,3.09297880922893e-05
"nso",3.29907790772479e-05,6.31483173550907e-05
"nsq",0,3.86622351153617e-06
"nst",0,1.28874117051206e-06
"nsu",9.89723372317437e-05,0.00010052181129994
"ntl",0,1.28874117051206e-06
"ntr",0,3.09297880922893e-05
"ntu",0.000296917011695231,0.000626328208868859
"ntz",0,6.44370585256028e-06
"nua",0,5.02609056499702e-05
"nup",0,1.28874117051206e-06
"nuq",0,2.57748234102411e-06
"nuw",0,3.86622351153617e-06
"nuz",0,5.15496468204822e-06
"nve",0,6.44370585256028e-06
"nw ",0,1.15986705346085e-05
"nwa",0,0.000882787701800758
"nwi",0,1.28874117051206e-06
"nwo",3.29907790772479e-05,3.86622351153617e-05
"nx ",0,2.19085998987049e-05
"nxi",0,0.000912428748722535
"nxu",0,6.57257996961148e-05
"ny ",1.6495389538624e-05,3.47960116038255e-05
"nya",0,0.000936914830962264
"nye",0,2.83523057512652e-05
"nyi",0,0.00078355463167133
"nyo",1.6495389538624e-05,4.89721644794581e-05
"nyu",3.29907790772479e-05,0.000414974656904882
"nz ",0,4.12397174563858e-05
"nze",0,5.41271291615063e-05
"nzh",0.000263926232617983,0.00612667552461431
"nzi",0,0.000616018279504763
"nzo",0,1.28874117051206e-05
"nzu",4.94861686158719e-05,0.000123719152369157
"o  ",0,5.15496468204822e-06
"o f",0,6.44370585256028e-06
"o p",0,7.73244702307233e-06
"o w",0,1.80423763871688e-05
"o x",0,3.22185292628014e-05
"o y",0,3.22185292628014e-05
"o z",1.6495389538624e-05,2.19085998987049e-05
"oa ",0,1.15986705346085e-05
"oac",0,1.28874117051206e-06
"oai",0,1.28874117051206e-06
"oan",0,6.18595761845787e-05
"oas",0,1.28874117051206e-06
"oba",0,0.000230684669521658
"obe",0,0.000121141670028133
"obl",0,1.28874117051206e-06
"obs",0,1.28874117051206e-06
"oca",0,9.79443289589162e-05
"oce",0,5.15496468204822e-06
"och",0.000445375517542847,0.000708807643781631
"oci",0,1.41761528756326e-05
"ock",0,1.28874117051206e-06
"oco",0,3.86622351153617e-06
"ocu",0,0.00206971831984236
"oda",1.6495389538624e-05,0.000128874117051206
"odi",8.24769476931198e-05,0.000435594515633075
"odu",0,5.54158703320184e-05
"odw",0,1.28874117051206e-06
"oec",0,1.28874117051206e-06
"oep",0,1.28874117051206e-06
"of ",0,2.57748234102411e-06
"ofa",0,0.000173980058019127
"ofe",0,0.000119852928857621
"ofi",0,9.02118819358439e-06
"ofo",0,7.73244702307233e-06
"oft",0,1.28874117051206e-06
"ofu",0,2.3197341069217e-05
"oga",8.24769476931198e-05,0.000186867469724248
"oge",4.94861686158719e-05,0.00022552970483961
"ogu",1.6495389538624e-05,0.000381467386471568
"oha",4.94861686158719e-05,0.000130162858221718
"ohe",3.29907790772479e-05,0.000278368092830604
"ohn",0,3.86622351153617e-06
"ohu",4.94861686158719e-05,0.000405953468711297
"oin",0,2.57748234102411e-05
"oji",4.94861686158719e-05,0.00375539177087213
"oke",1.6495389538624e-05,4.12397174563858e-05
"oko",0.000197944674463487,0.000242283340056266
"oli",0.000857760256008446,0.00104645783045579
"oll",0,2.57748234102411e-06
"olu",4.94861686158719e-05,0.000180423763871688
"oma",4.94861686158719e-05,0.000201043622599881
"ome",3.29907790772479e-05,7.08807643781631e-05
"omi",0.000214440064002111,0.000300276692729309
"omm",0,5.15496468204822e-06
"omu",1.6495389538624e-05,3.47960116038255e-05
"ona",0.000115467726770368,0.000219085998987049
"onf",0,1.28874117051206e-06
"ong",0.0019959421341735,0.013411929361519
"ons",0,1.28874117051206e-06
"onv",0,2.57748234102411e-06
"oo ",0,2.57748234102411e-06
"ood",0,1.28874117051206e-06
"oom",0,1.28874117051206e-06
"oos",0,1.28874117051206e-06
"oou",0,1.28874117051206e-06
"ooy",0,2.57748234102411e-06
"op ",0,1.03099293640964e-05
"ope",0,4.51059409679219e-05
"oph",0,1.28874117051206e-06
"opi",1.6495389538624e-05,0.000355692563061327
"opl",0,1.28874117051206e-06
"opm",0,6.44370585256028e-06
"opt",0,1.28874117051206e-06
"oqi",0,0.000293832986876749
"oqu",0,0.000176557540360152
"ora",0,2.57748234102411e-06
"osh",0.000511357075697343,0.00140859409936968
"osi",0,6.05708350140666e-05
"osp",0,2.57748234102411e-06
"osu",1.6495389538624e-05,3.86622351153617e-05
"ota",0.000148458505847616,0.000438171997974099
"ote",0.000263926232617983,0.000433017033292051
"otu",4.94861686158719e-05,0.000318319069116478
"ou ",0,7.73244702307233e-06
"oua",0,3.47960116038255e-05
"oub",0,0.000208776069622953
"ouc",0,0.00269475778754071
"oud",0,0.000404664727540785
"oue",0,2.19085998987049e-05
"ouf",0,0.000368579974766448
"oug",0,0.00052065143288687
"ouh",0,0.000306720398581869
"ouj",0,0.000826083090298228
"ouk",0,0.000478122974259973
"oul",0,0.000653391773449612
"oum",0,0.000605708350140666
"oun",0,0.00038275612764208
"oup",0,0.000185578728553736
"ouq",0,0.000157226422802471
"ous",0,0.000467813044895876
"out",3.29907790772479e-05,0.000314452845604942
"ouw",0,0.000335072704333134
"oux",0,0.00022552970483961
"ouy",1.6495389538624e-05,0.000550292479808648
"ouz",0,0.000974288324907114
"ow ",0,1.54648940461447e-05
"owa",0,0.000743603655385456
"owe",9.89723372317437e-05,0.000108254258323013
"own",0,1.54648940461447e-05
"owo",0,3.60847527743376e-05
"ox ",0,1.28874117051206e-05
"oxi",0,0.000596687161947082
"oxu",0,3.86622351153617e-05
"oya",4.94861686158719e-05,0.000653391773449612
"oye",3.29907790772479e-05,5.54158703320184e-05
"oyi",1.6495389538624e-05,0.000387911092324129
"oyu",8.24769476931198e-05,0.000634060655891931
"oz ",0,2.83523057512652e-05
"oza",0,1.54648940461447e-05
"ozh",4.94861686158719e-05,0.00339841046664029
"ozi",0,0.000362136268913888
"ozo",0,5.15496468204822e-06
"ozu",0,7.86132114012354e-05
"p a",0,1.28874117051206e-06
"p b",0,1.28874117051206e-06
"p d",0,5.15496468204822e-06
"p e",0,1.28874117051206e-06
"p g",0,3.86622351153617e-06
"p h",0,3.86622351153617e-06
"p j",0,1.28874117051206e-06
"p l",0,2.57748234102411e-06
"p m",0,1.28874117051206e-06
"p q",0,1.28874117051206e-06
"p t",0,1.03099293640964e-05
"p x",0,3.86622351153617e-06
"p y",0,5.15496468204822e-06
"p z",0,1.03099293640964e-05
"pa ",0,1.28874117051206e-05
"pab",0,7.73244702307233e-06
"pac",0,9.02118819358439e-06
"pad",0,1.28874117051206e-06
"pah",0,2.57748234102411e-06
"pai",3.29907790772479e-05,0.000112120481834549
"pan",0.000131963116308992,0.00109542999493525
"pap",0,2.57748234102411e-06
"paz",0,6.44370585256028e-06
"pe ",1.6495389538624e-05,0.000104388034811477
"pea",0,9.02118819358439e-06
"pei",0,0.000152071458120423
"pen",8.24769476931198e-05,0.000576067303218889
"peo",0,3.86622351153617e-06
"pet",0,1.28874117051206e-06
"phe",0,1.28874117051206e-06
"phi",0,1.28874117051206e-06
"pho",0,1.28874117051206e-06
"pia",0,0.000114697964175573
"pib",0,1.28874117051206e-06
"pid",0,5.15496468204822e-06
"pif",0,1.28874117051206e-06
"pig",0,2.3197341069217e-05
"pij",0,1.41761528756326e-05
"pik",0,1.28874117051206e-06
"pin",9.89723372317437e-05,0.00379276526481698
"pip",0,1.80423763871688e-05
"pis",0,3.86622351153617e-06
"pit",0,1.03099293640964e-05
"piw",0,6.44370585256028e-06
"pix",0,2.57748234102411e-06
"piy",0,5.15496468204822e-06
"piz",0,2.19085998987049e-05
"pl ",0,7.73244702307233e-06
"pla",0,5.02609056499702e-05
"ple",0,2.57748234102411e-06
"pme",0,5.15496468204822e-06
"poa",0,3.86622351153617e-06
"pob",0,1.03099293640964e-05
"poc",0,0.000273213128148556
"pod",0,7.73244702307233e-05
"pof",0,6.44370585256028e-06
"pog",0,6.70145408666269e-05
"poh",0,1.15986705346085e-05
"poi",0,2.57748234102411e-05
"pok",0,6.44370585256028e-06
"pol",4.94861686158719e-05,7.86132114012354e-05
"pom",0,5.15496468204822e-06
"pon",0,6.44370585256028e-06
"pop",0,1.93311175576808e-05
"poq",0,6.44370585256028e-06
"pos",3.29907790772479e-05,6.44370585256028e-05
"pot",6.59815581544958e-05,6.83032820371389e-05
"pow",0,1.93311175576808e-05
"pox",0,1.54648940461447e-05
"poy",0,2.96410469217773e-05
"poz",0,0.00010052181129994
"pso",0,1.28874117051206e-06
"pst",0,1.28874117051206e-06
"pth",0,1.28874117051206e-06
"pub",0,6.44370585256028e-06
"puc",9.89723372317437e-05,0.000126296634710181
"pud",0,7.73244702307233e-06
"puf",0,1.28874117051206e-06
"pug",0,1.03099293640964e-05
"pum",0,7.73244702307233e-06
"pup",0,1.28874117051206e-06
"puq",0,6.44370585256028e-06
"pur",0,2.57748234102411e-06
"puw",0,1.80423763871688e-05
"pux",0,1.54648940461447e-05
"puy",1.6495389538624e-05,3.35072704333134e-05
"puz",0,4.6394682138434e-05
"q d",0,5.15496468204822e-06
"q p",0,1.28874117051206e-06
"q q",0,3.86622351153617e-06
"q r",0,2.57748234102411e-06
"q s",0,1.03099293640964e-05
"q t",0,1.28874117051206e-06
"q w",0,2.57748234102411e-06
"q x",0,1.41761528756326e-05
"q z",0,2.57748234102411e-06
"qi ",0,4.25284586268978e-05
"qia",0,0.00502866804733804
"qib",0,3.22185292628014e-05
"qic",0,9.66555877884042e-05
"qid",0,4.6394682138434e-05
"qie",0,1.80423763871688e-05
"qif",0,1.15986705346085e-05
"qig",0,8.63456584243077e-05
"qih",0,4.25284586268978e-05
"qij",0,0.000186867469724248
"qik",0,1.54648940461447e-05
"qil",0,0.00026934690463702
"qim",0,3.22185292628014e-05
"qin",1.6495389538624e-05,0.00164056751006185
"qio",0,1.28874117051206e-06
"qip",0,2.70635645807532e-05
"qiq",0,2.44860822397291e-05
"qis",0,7.47469878896992e-05
"qit",0,2.83523057512652e-05
"qiu",0,0.000305431657411357
"qiw",0,2.3197341069217e-05
"qix",0,2.70635645807532e-05
"qiy",0,9.15006231063559e-05
"qiz",0,9.40781054473801e-05
"qu",0,2.57748234102411e-06
"qu ",0,6.44370585256028e-06
"qua",1.6495389538624e-05,0.00181841379159251
"qub",0,9.02118819358439e-06
"quc",0,0.000189444952065272
"qud",0,2.06198587281929e-05
"que",0,5.15496468204822e-05
"quf",0,2.19085998987049e-05
"qug",0,3.22185292628014e-05
"quh",0,1.93311175576808e-05
"quj",0,0.000119852928857621
"quk",0,5.15496468204822e-06
"qul",0,3.73734939448496e-05
"qum",0,7.73244702307233e-06
"qun",0,1.93311175576808e-05
"qup",0,3.86622351153617e-06
"quq",0,6.44370585256028e-06
"qus",0,1.41761528756326e-05
"qut",0,2.96410469217773e-05
"quw",0,1.80423763871688e-05
"qux",0,1.15986705346085e-05
"quy",0,2.70635645807532e-05
"quz",0,6.70145408666269e-05
"r  ",0,1.28874117051206e-06
"r f",0,1.28874117051206e-06
"r l",0,5.15496468204822e-06
"r p",0,6.44370585256028e-06
"r r",0,6.44370585256028e-06
"r v",0,1.28874117051206e-06
"r w",0,1.28874117051206e-06
"r x",0,1.03099293640964e-05
"rad",0,9.02118819358439e-06
"raf",0,2.57748234102411e-06
"rao",0,2.83523057512652e-05
"rbi",0,3.86622351153617e-06
"rce",0,1.28874117051206e-06
"rci",0,2.57748234102411e-06
"rcl",0,1.28874117051206e-06
"rco",0,6.44370585256028e-06
"rcu",1.6495389538624e-05,0.00010052181129994
"rda",4.94861686158719e-05,0.000190733693235784
"rdu",1.6495389538624e-05,2.06198587281929e-05
"rec",0,2.57748234102411e-06
"red",0,2.57748234102411e-06
"ref",0,1.28874117051206e-06
"ren",0.000280421622156607,0.000657257996961148
"rfa",0,3.86622351153617e-06
"rfe",0,6.44370585256028e-06
"rfu",0,5.15496468204822e-06
"rio",0,1.28874117051206e-06
"rip",0,1.28874117051206e-06
"rix",0,1.28874117051206e-06
"riz",0,1.93311175576808e-05
"rju",0,1.28874117051206e-06
"rko",0,3.86622351153617e-06
"rkv",0,1.28874117051206e-06
"rla",4.94861686158719e-05,7.08807643781631e-05
"rm ",0,1.28874117051206e-06
"rna",3.29907790772479e-05,7.34582467191872e-05
"ron",4.94861686158719e-05,9.15006231063559e-05
"roo",0,1.28874117051206e-06
"rop",0,5.15496468204822e-06
"rou",0,2.57748234102411e-06
"row",0,1.28874117051206e-05
"rp ",0,1.28874117051206e-06
"rpa",0,9.02118819358439e-06
"rpe",0,5.15496468204822e-06
"rpi",0,2.06198587281929e-05
"rpl",0,2.57748234102411e-06
"rpu",0,3.86622351153617e-06
"rqi",0,7.73244702307233e-06
"rqu",0,5.15496468204822e-06
"rso",0,3.86622351153617e-06
"rua",0,3.47960116038255e-05
"ruf",0,1.28874117051206e-06
"rui",0,1.93311175576808e-05
"ruj",0,1.54648940461447e-05
"ruo",0,7.73244702307233e-06
"rup",0,2.57748234102411e-06
"ruq",0,3.86622351153617e-06
"ruy",0,1.93311175576808e-05
"rv ",0,1.28874117051206e-06
"rwa",0,2.70635645807532e-05
"rwe",0,1.28874117051206e-06
"rwo",0,3.86622351153617e-06
"rwu",0,3.86622351153617e-06
"rxi",0,1.67536352166567e-05
"rys",0,1.28874117051206e-06
"rze",0,1.28874117051206e-06
"rzu",0,7.73244702307233e-06
"s  ",0,1.28874117051206e-06
"s c",0,2.57748234102411e-06
"s f",0,2.57748234102411e-06
"s i",0,2.57748234102411e-06
"s l",0,5.15496468204822e-06
"s m",0,2.57748234102411e-06
"s p",0,3.86622351153617e-06
"s r",0,6.44370585256028e-06
"s s",1.6495389538624e-05,1.93311175576808e-05
"s w",0,1.80423763871688e-05
"s x",0,2.57748234102411e-06
"s y",0,7.73244702307233e-06
"s z",0,5.15496468204822e-06
"sad",0,5.15496468204822e-06
"sae",0,1.28874117051206e-06
"saf",0,1.28874117051206e-06
"saj",0,1.28874117051206e-06
"san",0.00115467726770368,0.00204007727292058
"sao",1.6495389538624e-05,1.80423763871688e-05
"sas",0,1.28874117051206e-06
"saw",0,1.28874117051206e-06
"sch",0,5.15496468204822e-06
"sea",0,5.15496468204822e-06
"sec",0,3.86622351153617e-06
"seq",0,3.86622351153617e-06
"ses",0,5.15496468204822e-06
"seu",0,1.28874117051206e-06
"sha",0.00760437457730564,0.0115303672525714
"she",0.000115467726770368,0.0016676310746426
"shi",0.00344753641357241,0.00536502949284169
"shu",0.0015175758375534,0.00490237141262786
"sib",0,2.83523057512652e-05
"sic",0,0.000195888657917832
"sid",0,0.000136606564074278
"sie",0,2.44860822397291e-05
"sif",0,2.57748234102411e-05
"sig",4.94861686158719e-05,0.000180423763871688
"sih",0,0.000135317822903766
"sij",6.59815581544958e-05,0.000117275446516597
"sim",0,7.99019525717474e-05
"sio",0,2.57748234102411e-06
"sip",0,5.54158703320184e-05
"siq",0,3.35072704333134e-05
"sir",0,5.15496468204822e-06
"sis",0,0.000109542999493525
"sit",3.29907790772479e-05,9.15006231063559e-05
"siw",0,3.73734939448496e-05
"six",0,3.22185292628014e-05
"siz",0,0.000132740340562742
"sky",0,2.57748234102411e-06
"sla",0,3.86622351153617e-06
"sli",0,1.28874117051206e-06
"smi",0,3.09297880922893e-05
"sof",0,1.03099293640964e-05
"soh",0,1.28874117051206e-06
"son",0.000329907790772479,0.00122301537081594
"sop",0,1.28874117051206e-06
"sou",0,1.28874117051206e-05
"spa",0,2.57748234102411e-06
"sph",0,1.28874117051206e-06
"spi",0,1.28874117051206e-06
"squ",0,1.67536352166567e-05
"ssa",0,1.28874117051206e-06
"sso",0,1.28874117051206e-06
"sst",0,2.57748234102411e-06
"stl",0,2.57748234102411e-06
"stu",0,2.57748234102411e-06
"stw",0,1.28874117051206e-06
"sua",0,4.89721644794581e-05
"suf",0,7.73244702307233e-06
"sui",3.29907790772479e-05,6.18595761845787e-05
"sun",0.000263926232617983,0.000996196924805819
"suo",3.29907790772479e-05,0.000152071458120423
"suq",0,1.03099293640964e-05
"sus",0,1.41761528756326e-05
"sux",0,1.28874117051206e-05
"swi",0,2.57748234102411e-06
"t f",0,2.57748234102411e-06
"t i",0,1.28874117051206e-06
"t l",0,2.57748234102411e-06
"t p",0,2.57748234102411e-06
"t r",0,5.15496468204822e-06
"t x",0,5.15496468204822e-06
"tac",1.6495389538624e-05,0.000213931034305001
"tad",0,1.54648940461447e-05
"tai",0.000395889348926975,0.00129905109987615
"taj",0,9.02118819358439e-06
"tan",0.000412384738465599,0.00249371416494083
"tao",0.000461870907081471,0.000778399666989282
"taq",0,1.28874117051206e-05
"tax",0,9.02118819358439e-06
"taz",0,3.99509762858737e-05
"teb",0,1.28874117051206e-06
"th ",0,1.41761528756326e-05
"the",0,7.73244702307233e-06
"tho",0,1.28874117051206e-06
"thw",0,2.57748234102411e-06
"tia",0,0.00157999667504778
"tid",0,2.57748234102411e-06
"tie",3.29907790772479e-05,0.000399509762858737
"tif",0,1.28874117051206e-06
"tih",0,5.15496468204822e-06
"tij",0,7.73244702307233e-06
"tik",0,7.73244702307233e-06
"til",0,2.57748234102411e-06
"tim",0,1.28874117051206e-05
"tip",0,2.57748234102411e-06
"tiq",0,1.28874117051206e-06
"tit",0,6.44370585256028e-06
"tiv",0,1.28874117051206e-06
"tiz",0,2.44860822397291e-05
"tl ",0,1.28874117051206e-06
"tle",0,1.28874117051206e-06
"ton",0.000181449284924863,0.00065854673813166
"too",0,2.57748234102411e-06
"tou",3.29907790772479e-05,0.000891808889994342
"tow",0,2.19085998987049e-05
"tr ",0,1.28874117051206e-06
"tra",4.94861686158719e-05,6.18595761845787e-05
"tre",0,2.3197341069217e-05
"tro",0,9.02118819358439e-06
"tsa",0,1.28874117051206e-06
"tso",0,1.28874117051206e-06
"tsp",0,1.28874117051206e-06
"tte",1.6495389538624e-05,3.22185292628014e-05
"tua",0,0.000674011632177805
"tuc",0,7.21695055486751e-05
"tud",1.6495389538624e-05,8.63456584243077e-05
"tuf",0,9.02118819358439e-06
"tuo",1.6495389538624e-05,0.000229395928351146
"tup",0,6.57257996961148e-05
"tuq",0,4.12397174563858e-05
"tuw",0,3.35072704333134e-05
"tux",0,9.02118819358439e-06
"tuz",0,5.28383879909943e-05
"twa",0,2.57748234102411e-06
"twi",0,1.28874117051206e-06
"two",0,1.28874117051206e-06
"tyl",0,1.28874117051206e-06
"tz ",0,1.28874117051206e-06
"u p",0,9.02118819358439e-06
"u x",0,4.6394682138434e-05
"u y",1.6495389538624e-05,3.47960116038255e-05
"ua ",0,0.0002886780221947
"uaa",0,9.02118819358439e-06
"uab",0,4.89721644794581e-05
"uac",0,0.000278368092830604
"uad",0,4.12397174563858e-05
"uae",0,7.73244702307233e-06
"uaf",0,1.67536352166567e-05
"uag",0,0.000108254258323013
"uah",0,1.67536352166567e-05
"uai",0,0.000447193186167683
"uaj",0,8.89231407653318e-05
"ual",0,0.000121141670028133
"uam",0,4.76834233089461e-05
"uan",8.24769476931198e-05,0.0339957033369375
"uap",0,6.31483173550907e-05
"uaq",0,2.06198587281929e-05
"uar",0,1.93311175576808e-05
"uas",0,0.000157226422802471
"uat",1.6495389538624e-05,5.67046115025304e-05
"uaw",0,3.35072704333134e-05
"uax",0,1.15986705346085e-05
"uay",0,0.000264191939954971
"uaz",0,0.000152071458120423
"ube",1.6495389538624e-05,0.000114697964175573
"ubl",0,7.73244702307233e-06
"uca",0,0.000166247610996055
"uce",0,3.86622351153617e-06
"uch",0.000511357075697343,0.00102326048938657
"uci",0,5.15496468204822e-06
"ucu",0,0.00463560199033186
"udi",0.000148458505847616,0.000521940174057382
"udo",6.59815581544958e-05,0.000217797257816537
"uea",0,1.28874117051206e-06
"ueb",0,1.41761528756326e-05
"uec",0,9.40781054473801e-05
"uee",0,1.41761528756326e-05
"uef",0,1.15986705346085e-05
"ueg",1.6495389538624e-05,6.05708350140666e-05
"uej",0,0.000257748234102411
"uek",0,5.15496468204822e-06
"uel",1.6495389538624e-05,6.9592023207651e-05
"uep",0,5.15496468204822e-06
"ueq",0,1.41761528756326e-05
"ues",3.29907790772479e-05,5.15496468204822e-05
"uet",0,5.54158703320184e-05
"uew",0,3.09297880922893e-05
"uex",0,1.15986705346085e-05
"uez",0,0.000172691316848615
"uf ",0,6.44370585256028e-06
"ufa",0,0.000430439550951027
"ufe",0,0.000118564187687109
"ufo",0,1.03099293640964e-05
"ufu",0,4.6394682138434e-05
"uge",0.000197944674463487,0.000246149563567803
"ugo",6.59815581544958e-05,0.00139570668766456
"ugu",0.000181449284924863,0.000509052762352262
"uhu",0.000230935453540735,0.000350537598379279
"uia",0,1.15986705346085e-05
"uib",0,7.08807643781631e-05
"uic",1.6495389538624e-05,0.000304142916240845
"uid",0,9.79443289589162e-05
"uie",0,3.86622351153617e-06
"uif",0,2.70635645807532e-05
"uig",0,0.000268058163466508
"uih",1.6495389538624e-05,0.000148205234608886
"uij",1.6495389538624e-05,0.000421418362757442
"uik",1.6495389538624e-05,0.000483277938942021
"uil",1.6495389538624e-05,0.000206198587281929
"uim",0,0.000128874117051206
"uip",0,7.21695055486751e-05
"uiq",1.6495389538624e-05,0.000235839634203706
"uir",0,1.15986705346085e-05
"uis",1.6495389538624e-05,0.000117275446516597
"uit",0.000131963116308992,0.000215219775475513
"uiw",0,0.000106965517152501
"uix",0,5.02609056499702e-05
"uiy",3.29907790772479e-05,0.000256459492931899
"uiz",0,0.000317030327945966
"uja",0,1.28874117051206e-06
"uji",0.000956732593240189,0.00577613792623503
"uju",1.6495389538624e-05,3.47960116038255e-05
"uko",3.29907790772479e-05,0.000826083090298228
"uli",0.000461870907081471,0.00165603240410799
"ull",0,6.44370585256028e-06
"ulo",0,0.000626328208868859
"uma",8.24769476931198e-05,0.000220374740157562
"ume",0.000247430843079359,0.000619884503016299
"umi",0.000131963116308992,0.000229395928351146
"umo",0,1.41761528756326e-05
"una",0.000280421622156607,0.000418840880416418
"unc",3.29907790772479e-05,0.000538693809274039
"unf",0,2.83523057512652e-05
"unj",1.6495389538624e-05,0.000491010385965093
"unl",0,0.000162381387484519
"unp",4.94861686158719e-05,5.28383879909943e-05
"unr",0,3.86622351153617e-06
"uns",9.89723372317437e-05,0.000179135022701176
"unw",1.6495389538624e-05,8.50569172537957e-05
"unx",0,3.99509762858737e-05
"uny",1.6495389538624e-05,0.000164958869825543
"unz",6.59815581544958e-05,0.000431728292121539
"uoa",0,2.83523057512652e-05
"uob",0,7.86132114012354e-05
"uoc",0,0.000491010385965093
"uod",0,0.00015078271694991
"uof",0,5.92820938435546e-05
"uog",1.6495389538624e-05,0.000177846281530664
"uoh",3.29907790772479e-05,9.2789364276868e-05
"uoj",0,0.000875055254777686
"uok",3.29907790772479e-05,3.86622351153617e-05
"uol",0,0.00027579061048958
"uom",1.6495389538624e-05,5.67046115025304e-05
"uon",0,1.54648940461447e-05
"uop",8.24769476931198e-05,0.00010052181129994
"uoq",0,8.50569172537957e-05
"uor",0,1.28874117051206e-06
"uos",3.29907790772479e-05,0.000317030327945966
"uot",0.000115467726770368,0.000185578728553736
"uow",0,8.37681760832836e-05
"uox",0,8.89231407653318e-05
"uoy",0,0.000247438304738315
"uoz",0,0.000661124220472685
"up ",0,5.15496468204822e-06
"upe",1.6495389538624e-05,0.000136606564074278
"upi",0,0.000405953468711297
"upo",0,2.70635645807532e-05
"uqi",0,0.000414974656904882
"uqu",0,0.000257748234102411
"urp",0,2.57748234102411e-06
"ush",0.00148458505847616,0.00175784295657844
"usi",4.94861686158719e-05,7.08807643781631e-05
"uso",0,3.86622351153617e-05
"uth",0,6.44370585256028e-06
"uto",1.6495389538624e-05,0.000402087245199761
"uua",0,1.28874117051206e-06
"uw ",0,1.28874117051206e-05
"uwa",0,0.000791287078694402
"uwe",0,8.89231407653318e-05
"uwo",0,1.54648940461447e-05
"uwu",1.6495389538624e-05,6.44370585256028e-05
"ux ",0,9.02118819358439e-06
"uxi",0,0.000760357290602113
"uxu",0,5.28383879909943e-05
"uya",0.000445375517542847,0.000623750726527835
"uyi",8.24769476931198e-05,0.000576067303218889
"uyo",1.6495389538624e-05,2.3197341069217e-05
"uyu",3.29907790772479e-05,0.000663701702813709
"uza",0,2.96410469217773e-05
"uze",1.6495389538624e-05,2.44860822397291e-05
"uzh",0.000379393959388351,0.00376699044140674
"uzi",0,0.000283523057512652
"uzo",0,2.57748234102411e-06
"uzu",3.29907790772479e-05,0.000141761528756326
"vd ",0,7.73244702307233e-06
"ven",0,3.86622351153617e-06
"vic",0,1.28874117051206e-06
"vie",0,1.28874117051206e-05
"vil",0,5.15496468204822e-06
"vl ",0,2.19085998987049e-05
"voi",0,2.57748234102411e-06
"w a",0,1.28874117051206e-06
"w b",0,5.15496468204822e-06
"w c",0,1.28874117051206e-06
"w d",0,5.15496468204822e-06
"w f",0,3.86622351153617e-06
"w g",0,1.03099293640964e-05
"w h",0,6.44370585256028e-06
"w k",0,2.57748234102411e-06
"w l",0,3.86622351153617e-06
"w m",0,2.57748234102411e-06
"w n",0,1.28874117051206e-06
"w p",0,1.28874117051206e-06
"w r",0,1.28874117051206e-06
"w s",0,1.41761528756326e-05
"w t",0,1.28874117051206e-06
"w w",0,2.57748234102411e-06
"w x",0,9.02118819358439e-06
"w y",0,5.15496468204822e-06
"w z",0,2.57748234102411e-06
"wa ",1.6495389538624e-05,7.86132114012354e-05
"wab",0,3.86622351153617e-06
"wac",0,0.000173980058019127
"wad",0,3.60847527743376e-05
"waf",0,0.00014433901109735
"wag",0,3.35072704333134e-05
"wah",0,5.15496468204822e-06
"wai",0,6.57257996961148e-05
"waj",0,9.02118819358439e-06
"wak",0,3.86622351153617e-06
"wam",0,1.41761528756326e-05
"wan",8.24769476931198e-05,0.00736773327181742
"wap",0,1.54648940461447e-05
"waq",0,1.41761528756326e-05
"war",0,6.44370585256028e-06
"was",0,1.93311175576808e-05
"wat",0,1.41761528756326e-05
"waw",0,8.63456584243077e-05
"wax",0,5.15496468204822e-06
"way",0,0.000117275446516597
"waz",0,9.66555877884042e-05
"we ",0,5.79933526730425e-05
"wef",0,1.28874117051206e-06
"wei",0,0.00113538097122112
"wen",0.000461870907081471,0.000634060655891931
"wer",0,2.57748234102411e-06
"wes",1.6495389538624e-05,2.83523057512652e-05
"whi",0,1.28874117051206e-06
"wid",0,1.28874117051206e-06
"wil",0,1.28874117051206e-06
"win",0,1.28874117051206e-06
"wis",0,2.57748234102411e-06
"wn ",0,1.03099293640964e-05
"wne",0,1.28874117051206e-06
"wns",0,1.28874117051206e-06
"wnt",0,2.57748234102411e-06
"wo ",0,1.28874117051206e-06
"wob",0,7.73244702307233e-06
"woc",0,4.38171997974099e-05
"wod",0,1.54648940461447e-05
"wof",0,2.57748234102411e-06
"wog",0,4.76834233089461e-05
"woh",0,1.28874117051206e-05
"woj",0,2.57748234102411e-06
"wok",0,2.57748234102411e-06
"wol",3.29907790772479e-05,7.99019525717474e-05
"won",0,1.67536352166567e-05
