"gram","mon_freq","chn_freq"
"erk",9.89723372317437e-05,6.44370585256028e-06
"erl",0.000280421622156607,0.000185578728553736
"erm",0.000131963116308992,2.19085998987049e-05
"ero",8.24769476931198e-05,2.57748234102411e-06
"ers",0.000181449284924863,0.000179135022701176
"ert",0.000280421622156607,5.92820938435546e-05
"eru",9.89723372317437e-05,0
"erv",4.94861686158719e-05,9.02118819358439e-06
"es ",4.94861686158719e-05,4.6394682138434e-05
"esa",0.000131963116308992,7.73244702307233e-06
"ese",0.000775283308315326,6.44370585256028e-06
"esf",1.6495389538624e-05,0
"esg",1.6495389538624e-05,0
"esi",1.6495389538624e-05,1.15986705346085e-05
"esk",4.94861686158719e-05,0
"eso",6.59815581544958e-05,1.54648940461447e-05
"ess",0.000115467726770368,0
"est",0.000115467726770368,1.28874117051206e-05
"et ",0.000593834023390462,1.28874117051206e-06
"ete",0.00062682480246771,1.28874117051206e-06
"eth",1.6495389538624e-05,0
"eti",0.000181449284924863,3.86622351153617e-05
"etn",1.6495389538624e-05,0
"ets",0.000478366296620095,0
"ett",3.29907790772479e-05,0
"eue",0.000296917011695231,0
"ev ",1.6495389538624e-05,0
"eva",9.89723372317437e-05,0
"eve",6.59815581544958e-05,6.44370585256028e-06
"evh",3.29907790772479e-05,0
"evi",1.6495389538624e-05,0
"evo",1.6495389538624e-05,0
"evr",3.29907790772479e-05,0
"evs",0.00016495389538624,0
"evt",8.24769476931198e-05,0
"ewe",4.94861686158719e-05,9.02118819358439e-06
"ewu",8.24769476931198e-05,1.28874117051206e-05
"exp",1.6495389538624e-05,9.02118819358439e-06
"ey ",0.00153407122709203,6.44370585256028e-06
"eyd",1.6495389538624e-05,0
"eyk",1.6495389538624e-05,0
"eyl",1.6495389538624e-05,0
"eyo",1.6495389538624e-05,5.15496468204822e-06
"eyt",0.000346403180311103,0
"eyz",1.6495389538624e-05,0
"f  ",3.29907790772479e-05,0
"f g",0.000131963116308992,2.57748234102411e-06
"f w",1.6495389538624e-05,1.28874117051206e-06
"fa ",1.6495389538624e-05,1.03099293640964e-05
"fai",4.94861686158719e-05,0
"fie",1.6495389538624e-05,1.28874117051206e-06
"fiy",1.6495389538624e-05,0
"fri",1.6495389538624e-05,2.57748234102411e-06
"fu ",4.94861686158719e-05,1.28874117051206e-06
"fun",3.29907790772479e-05,1.28874117051206e-05
"fur",1.6495389538624e-05,1.41761528756326e-05
"g a",6.59815581544958e-05,0
"g b",9.89723372317437e-05,1.28874117051206e-06
"g c",1.6495389538624e-05,0
"g d",9.89723372317437e-05,3.86622351153617e-06
"g g",0.000131963116308992,2.57748234102411e-06
"g h",0.000494861686158719,9.02118819358439e-06
"g k",4.94861686158719e-05,0
"g l",1.6495389538624e-05,3.86622351153617e-06
"g m",8.24769476931198e-05,2.57748234102411e-06
"g n",8.24769476931198e-05,0
"g o",0.000296917011695231,0
"g r",1.6495389538624e-05,1.28874117051206e-06
"g s",0.000247430843079359,1.80423763871688e-05
"g t",0.000247430843079359,1.28874117051206e-06
"g u",0.00062682480246771,0
"g y",1.6495389538624e-05,2.57748234102411e-06
"g z",3.29907790772479e-05,1.28874117051206e-06
"ga ",0.00649918347821784,4.6394682138434e-05
"gaa",0.000362898569849727,0
"gab",1.6495389538624e-05,2.57748234102411e-06
"gac",3.29907790772479e-05,1.28874117051206e-06
"gad",1.6495389538624e-05,1.28874117051206e-06
"gae",1.6495389538624e-05,0
"gah",1.6495389538624e-05,1.28874117051206e-06
"gai",0.000263926232617983,7.34582467191872e-05
"gak",3.29907790772479e-05,0
"gal",0.00232584992494598,1.03099293640964e-05
"gam",4.94861686158719e-05,0
"gan",0.00445375517542847,0.00233262151862682
"gar",0.000362898569849727,2.57748234102411e-05
"gas",0.000907246424624317,0
"gat",0.000610329412929086,5.15496468204822e-06
"gay",0.00054434785477459,0
"gaz",0.000115467726770368,0
"gc ",1.6495389538624e-05,1.28874117051206e-06
"ge ",0.0015175758375534,1.80423763871688e-05
"geb",3.29907790772479e-05,1.03099293640964e-05
"gee",0.000197944674463487,1.28874117051206e-06
"geg",9.89723372317437e-05,2.70635645807532e-05
"geh",3.29907790772479e-05,2.3197341069217e-05
"gei",3.29907790772479e-05,0
"gel",0.000181449284924863,0.000114697964175573
"gen",0.00107220032001056,0.000246149563567803
"ger",0.000560843244313214,0.000190733693235784
"ges",4.94861686158719e-05,1.93311175576808e-05
"get",0.000379393959388351,0.000327340257310062
"ggi",1.6495389538624e-05,0
"ghi",0.000461870907081471,0
"gi ",0.0050970753674348,0
"gic",9.89723372317437e-05,0
"gih",6.59815581544958e-05,0
"gil",0.000148458505847616,0
"gin",0.000247430843079359,6.44370585256028e-06
"gio",3.29907790772479e-05,0
"gir",9.89723372317437e-05,0
"git",0.000148458505847616,0
"giy",0.00237533609356185,0
"gka",6.59815581544958e-05,4.51059409679219e-05
"gke",9.89723372317437e-05,7.47469878896992e-05
"gly",1.6495389538624e-05,0
"gne",1.6495389538624e-05,5.15496468204822e-06
"gnu",8.24769476931198e-05,5.15496468204822e-06
"go ",0.00237533609356185,0.000108254258323013
"gob",0.000313412401233855,0
"god",6.59815581544958e-05,2.57748234102411e-06
"goe",0.000148458505847616,0
"gog",6.59815581544958e-05,0
"goh",1.6495389538624e-05,0
"goi",9.89723372317437e-05,0
"gol",0.00062682480246771,1.54648940461447e-05
"gom",0.000131963116308992,0
"gor",0.00112168648862643,2.57748234102411e-06
"gos",3.29907790772479e-05,0
"got",0.000148458505847616,0
"gov",0.000907246424624317,0
"goy",0.000973227982778813,0
"goz",4.94861686158719e-05,0
"gpu",4.94861686158719e-05,3.35072704333134e-05
"gqo",3.29907790772479e-05,0
"gre",4.94861686158719e-05,4.51059409679219e-05
"gro",0.000115467726770368,6.44370585256028e-06
"grt",1.6495389538624e-05,0
"gry",1.6495389538624e-05,0
"gs ",4.94861686158719e-05,7.73244702307233e-06
"gse",8.24769476931198e-05,3.86622351153617e-06
"gst",1.6495389538624e-05,1.28874117051206e-06
"gt ",0.000197944674463487,7.73244702307233e-06
"gtc",1.6495389538624e-05,0
"gte",0.000263926232617983,5.15496468204822e-06
"gtj",1.6495389538624e-05,0
"gts",3.29907790772479e-05,0
"gtt",1.6495389538624e-05,0
"gty",1.6495389538624e-05,0
"gu ",0.000610329412929086,2.57748234102411e-05
"gul",9.89723372317437e-05,9.02118819358439e-05
"gum",4.94861686158719e-05,3.99509762858737e-05
"gun",0.000379393959388351,5.15496468204822e-05
"gur",0.00108869570954918,1.28874117051206e-06
"guv",1.6495389538624e-05,0
"guy",0.000197944674463487,8.24794349127715e-05
"gyr",1.6495389538624e-05,0
"gys",1.6495389538624e-05,0
"gyy",1.6495389538624e-05,0
"h a",3.29907790772479e-05,7.73244702307233e-06
"h b",0.000214440064002111,1.41761528756326e-05
"h c",0.000214440064002111,2.06198587281929e-05
"h d",0.000263926232617983,3.73734939448496e-05
"h e",1.6495389538624e-05,1.28874117051206e-06
"h g",0.000230935453540735,8.63456584243077e-05
"h h",0.00100621876185606,4.89721644794581e-05
"h j",4.94861686158719e-05,1.03099293640964e-05
"h k",4.94861686158719e-05,7.73244702307233e-06
"h m",3.29907790772479e-05,1.54648940461447e-05
"h n",0.000214440064002111,2.06198587281929e-05
"h o",0.000395889348926975,0
"h q",1.6495389538624e-05,1.41761528756326e-05
"h s",0.000346403180311103,8.50569172537957e-05
"h t",0.000214440064002111,5.15496468204822e-06
"h u",0.000725797139699454,0
"ha ",0.00607030335021362,0.000390488574665153
"haa",0.00115467726770368,2.06198587281929e-05
"hab",0.000956732593240189,7.60357290602113e-05
"had",0.00108869570954918,8.63456584243077e-05
"hae",0.000742292529238078,7.73244702307233e-06
"haf",0.000181449284924863,2.70635645807532e-05
"hag",0.000593834023390462,0.000257748234102411
"hah",0.000280421622156607,0.000255170751761387
"haj",0.000181449284924863,7.86132114012354e-05
"hak",0.000313412401233855,0.000149493975779398
"hal",0.00146808966893753,0.000170113834507591
"ham",0.0011051910990878,5.41271291615063e-05
"hap",0.000214440064002111,0.000105676775981989
"haq",0.000115467726770368,2.57748234102411e-05
"har",0.00395889348926975,2.57748234102411e-06
"has",0.00108869570954918,5.28383879909943e-05
"hat",0.00128664038401267,7.86132114012354e-05
"hau",1.6495389538624e-05,1.28874117051206e-06
"hav",0.000676310971083582,0
"hay",0.00219388680863699,9.02118819358439e-05
"hba",0.00016495389538624,0
"hbu",6.59815581544958e-05,0
"hch",0.000247430843079359,2.57748234102411e-06
"he ",0.000643320192006334,5.92820938435546e-05
"hee",0.000379393959388351,2.57748234102411e-06
"heg",0.000230935453540735,0.000190733693235784
"her",0.000676310971083582,2.83523057512652e-05
"hev",4.94861686158719e-05,0
"hey",0.000395889348926975,0.000228107187180634
"hfu",4.94861686158719e-05,0
"hge",3.29907790772479e-05,0
"hgi",3.29907790772479e-05,0
"hgo",6.59815581544958e-05,0
"hgu",1.6495389538624e-05,0
"hha",0.000247430843079359,0
"hhe",8.24769476931198e-05,0
"hhi",0.000115467726770368,0
"hho",3.29907790772479e-05,0
"hhs",1.6495389538624e-05,0
"hhu",0.000230935453540735,0
"hi ",0.00245781304125497,5.15496468204822e-06
"hia",0.000148458505847616,2.83523057512652e-05
"hig",0.000494861686158719,0.000443326962656147
"hik",0.000131963116308992,0.000103099293640964
"hil",0.000923741814162941,0.000634060655891931
"hin",0.0019959421341735,5.67046115025304e-05
"hir",0.00108869570954918,3.60847527743376e-05
"hit",0.000329907790772479,0.00028223431634214
"hiu",9.89723372317437e-05,1.28874117051206e-06
"hiv",0.000247430843079359,0
"hiy",0.00103920954093331,0.000448481927338195
"hja",3.29907790772479e-05,0
"hk ",1.6495389538624e-05,0
"hka",0.000131963116308992,0
"hke",0.000148458505847616,0
"hkh",1.6495389538624e-05,0
"hko",1.6495389538624e-05,0
"hku",1.6495389538624e-05,0
"hla",8.24769476931198e-05,0
"hle",4.94861686158719e-05,0
"hli",1.6495389538624e-05,0
"hma",3.29907790772479e-05,0
"hmi",1.6495389538624e-05,0
"hmo",4.94861686158719e-05,0
"hmu",1.6495389538624e-05,0
"hni",3.29907790772479e-05,0
"hnu",6.59815581544958e-05,0
"hny",1.6495389538624e-05,0
"ho ",0.00108869570954918,0.000145627752267862
"hoa",1.6495389538624e-05,0
"hob",0.000725797139699454,0
"hoc",0.000131963116308992,0
"hod",0.000131963116308992,0
"hoe",0.000247430843079359,1.28874117051206e-06
"hog",0.000379393959388351,0
"hoh",0.00108869570954918,1.28874117051206e-06
"hoi",0.000247430843079359,0
"hoj",9.89723372317437e-05,0
"hok",1.6495389538624e-05,0
"hol",0.00186397901786451,3.60847527743376e-05
"hom",0.000115467726770368,1.03099293640964e-05
"hoo",1.6495389538624e-05,5.15496468204822e-06
"hop",1.6495389538624e-05,0
"hor",0.00120416343631955,1.28874117051206e-06
"hos",0.000428880128004223,0
"hot",0.00103920954093331,0.000431728292121539
"hov",0.000577338633851838,0
"how",0.000148458505847616,3.86622351153617e-06
"hoy",0.00113818187816505,1.28874117051206e-06
"hpa",0.000148458505847616,1.28874117051206e-06
"hpe",1.6495389538624e-05,0
"hpo",3.29907790772479e-05,0
"hpu",6.59815581544958e-05,0
"hra",4.94861686158719e-05,0
"hre",0.000115467726770368,2.57748234102411e-06
"hri",4.94861686158719e-05,1.28874117051206e-06
"hrk",4.94861686158719e-05,0
"hru",1.6495389538624e-05,0
"hs ",1.6495389538624e-05,0
"hsa",1.6495389538624e-05,0
"hse",1.6495389538624e-05,0
"hsh",6.59815581544958e-05,0
"hsi",0.000445375517542847,1.28874117051206e-05
"hso",1.6495389538624e-05,0
"hss",0.000115467726770368,0
"hsu",6.59815581544958e-05,0
"ht ",1.6495389538624e-05,2.57748234102411e-06
"hta",0.000247430843079359,0
"hte",0.000263926232617983,0
"hti",8.24769476931198e-05,0
"hto",3.29907790772479e-05,0
"htu",4.94861686158719e-05,0
"hu ",0.00188047440740313,0.000211353551963977
"hub",0.000181449284924863,0.000117275446516597
"hud",0.0146149151312208,0.000201043622599881
"hue",0.00054434785477459,1.03099293640964e-05
"huh",0.000527852465235967,7.21695055486751e-05
"huk",0.000214440064002111,5.92820938435546e-05
"hul",0.00313412401233855,0.000512918985863798
"hun",0.00148458505847616,0.000311875363263917
"hur",0.00582287250713426,6.44370585256028e-06
"hus",0.00141860350032166,0.000158515163972983
"hut",0.000841264866469822,0.000331206480821598
"huv",0.000131963116308992,0
"huy",0.000610329412929086,0.000603130867799642
"hvy",1.6495389538624e-05,0
"hwe",3.29907790772479e-05,2.57748234102411e-06
"hwo",1.6495389538624e-05,0
"hwu",0.000197944674463487,0
"hy ",3.29907790772479e-05,0
"hya",0.000511357075697343,2.57748234102411e-06
"hyi",3.29907790772479e-05,1.28874117051206e-06
"hyo",6.59815581544958e-05,0
"hzh",0.000115467726770368,0
"i a",0.000263926232617983,1.03099293640964e-05
"i b",0.00191346518648038,3.73734939448496e-05
"i c",0.000263926232617983,7.34582467191872e-05
"i d",0.00224337297725286,0.000117275446516597
"i e",0.000197944674463487,3.86622351153617e-06
"i g",0.00263926232617983,0.000555447444490696
"i h",0.0082641901588506,0.000216508516646025
"i i",3.29907790772479e-05,1.03099293640964e-05
"i j",0.00062682480246771,4.38171997974099e-05
"i k",0.000593834023390462,1.28874117051206e-06
"i m",0.00016495389538624,7.60357290602113e-05
"i n",0.00133612655262854,2.19085998987049e-05
"i o",0.000956732593240189,0
"i q",0.000577338633851838,6.83032820371389e-05
"i r",9.89723372317437e-05,1.28874117051206e-06
"i s",0.00138561272124441,0.000195888657917832
"i t",0.000923741814162941,8.24794349127715e-05
"i u",0.00179799745971001,0
"i z",0.000247430843079359,0.000158515163972983
"ib ",1.6495389538624e-05,1.03099293640964e-05
"ibe",0.000263926232617983,0.000201043622599881
"ibh",6.59815581544958e-05,0
"ibi",0.000131963116308992,8.50569172537957e-05
"ibl",1.6495389538624e-05,0
"id ",8.24769476931198e-05,1.41761528756326e-05
"ide",0.000412384738465599,2.96410469217773e-05
"idg",3.29907790772479e-05,0
"ier",0.000461870907081471,0.00013789530524479
"ig ",8.24769476931198e-05,9.02118819358439e-06
"igc",3.29907790772479e-05,0
"igg",1.6495389538624e-05,0
"igi",0.000494861686158719,1.28874117051206e-06
"igt",0.000148458505847616,0
"ih ",0.00087425564554707,4.38171997974099e-05
"ihb",4.94861686158719e-05,0
"ihc",1.6495389538624e-05,2.57748234102411e-06
"ihh",6.59815581544958e-05,0
"ihi",6.59815581544958e-05,0
"ihj",1.6495389538624e-05,0
"ihs",6.59815581544958e-05,2.57748234102411e-06
"iht",3.29907790772479e-05,0
"ii ",1.6495389538624e-05,0
"iic",1.6495389538624e-05,0
"iik",1.6495389538624e-05,0
"iil",1.6495389538624e-05,0
"ija",3.29907790772479e-05,1.28874117051206e-06
"ije",0.000115467726770368,0
"ijn",1.6495389538624e-05,0
"ik ",6.59815581544958e-05,3.86622351153617e-06
"ika",9.89723372317437e-05,4.25284586268978e-05
"ike",8.24769476931198e-05,7.73244702307233e-05
"ikh",6.59815581544958e-05,0
"il ",6.59815581544958e-05,4.25284586268978e-05
"ilb",1.6495389538624e-05,0
"ilc",1.6495389538624e-05,0
"ild",6.59815581544958e-05,7.73244702307233e-06
"ile",6.59815581544958e-05,3.99509762858737e-05
"ilg",0.000296917011695231,0
"ilh",1.6495389538624e-05,0
"ilj",6.59815581544958e-05,0
"ill",3.29907790772479e-05,6.44370585256028e-06
"ilq",1.6495389538624e-05,0
"ils",3.29907790772479e-05,0
"ilt",0.00016495389538624,1.28874117051206e-05
"ily",1.6495389538624e-05,0
"ilz",1.6495389538624e-05,0
"im ",4.94861686158719e-05,2.96410469217773e-05
"imb",1.6495389538624e-05,0
"img",1.6495389538624e-05,0
"imp",1.6495389538624e-05,2.57748234102411e-06
"imt",3.29907790772479e-05,0
"in ",0.000973227982778813,0.000542560032785575
"ine",8.24769476931198e-05,4.51059409679219e-05
"inh",0.000494861686158719,0.000251304528249851
"ink",9.89723372317437e-05,6.44370585256028e-05
"inn",3.29907790772479e-05,2.70635645807532e-05
"ino",6.59815581544958e-05,5.15496468204822e-06
"int",0.000478366296620095,0.000322185292628014
"inu",6.59815581544958e-05,9.02118819358439e-06
"inw",0.000148458505847616,0.000145627752267862
"io ",3.29907790772479e-05,1.93311175576808e-05
"ioe",1.6495389538624e-05,0
"ioh",1.6495389538624e-05,0
"iol",1.6495389538624e-05,0
"iq ",3.29907790772479e-05,1.03099293640964e-05
"ir ",0.00016495389538624,3.86622351153617e-06
"ira",0.000263926232617983,9.02118819358439e-06
"irc",3.29907790772479e-05,1.28874117051206e-06
"ird",1.6495389538624e-05,0
"ire",0.000577338633851838,9.15006231063559e-05
"irf",1.6495389538624e-05,0
"irg",0.00062682480246771,0
"irh",3.29907790772479e-05,0
"iri",0.000379393959388351,1.28874117051206e-06
"irk",8.24769476931198e-05,0
"irm",9.89723372317437e-05,0
"iro",3.29907790772479e-05,5.15496468204822e-06
"irp",0.000329907790772479,5.67046115025304e-05
"irt",0.000445375517542847,0
"iru",6.59815581544958e-05,1.54648940461447e-05
"is ",0.000313412401233855,1.03099293640964e-05
"ise",1.6495389538624e-05,9.02118819358439e-06
"isk",1.6495389538624e-05,0
"ist",6.59815581544958e-05,4.25284586268978e-05
"it ",0.000263926232617983,3.22185292628014e-05
"ite",0.000296917011695231,2.3197341069217e-05
"ith",4.94861686158719e-05,0
"iti",0.000263926232617983,0.000190733693235784
"its",3.29907790772479e-05,0
"ity",4.94861686158719e-05,1.28874117051206e-06
"iu ",4.94861686158719e-05,1.28874117051206e-06
"iur",8.24769476931198e-05,5.15496468204822e-06
"ive",0.000247430843079359,1.67536352166567e-05
"ivl",3.29907790772479e-05,0
"iy ",0.0050970753674348,1.93311175576808e-05
"iyh",1.6495389538624e-05,0
"iyk",1.6495389538624e-05,0
"iym",1.6495389538624e-05,0
"iyn",0.000395889348926975,0
"iys",1.6495389538624e-05,0
"iyt",1.6495389538624e-05,0
"iyv",1.6495389538624e-05,0
"j b",1.6495389538624e-05,3.86622351153617e-06
"j d",4.94861686158719e-05,5.15496468204822e-06
"j g",1.6495389538624e-05,5.15496468204822e-06
"j h",0.000313412401233855,1.03099293640964e-05
"j n",3.29907790772479e-05,3.86622351153617e-06
"j q",1.6495389538624e-05,6.44370585256028e-06
"j s",1.6495389538624e-05,1.41761528756326e-05
"j u",3.29907790772479e-05,0
"jaa",1.6495389538624e-05,0
"jab",1.6495389538624e-05,0
"jad",3.29907790772479e-05,1.28874117051206e-06
"jal",9.89723372317437e-05,0
"jam",3.29907790772479e-05,0
"jan",0.000115467726770368,0
"jao",1.6495389538624e-05,1.28874117051206e-06
"jar",0.000857760256008446,0
"jav",0.000115467726770368,0
"jay",1.6495389538624e-05,0
"je ",1.6495389538624e-05,0
"jea",1.6495389538624e-05,0
"jeh",1.6495389538624e-05,0
"jek",9.89723372317437e-05,0
"jen",0.00070930175016083,0
"jet",1.6495389538624e-05,0
"jew",1.6495389538624e-05,0
"jgo",1.6495389538624e-05,0
"jib",8.24769476931198e-05,2.44860822397291e-05
"jir",0.00120416343631955,0
"jis",0.00105570493047193,5.41271291615063e-05
"jit",6.59815581544958e-05,6.05708350140666e-05
"jiy",0.000230935453540735,5.15496468204822e-05
"jl ",1.6495389538624e-05,0
"jli",1.6495389538624e-05,0
"jnu",1.6495389538624e-05,0
"jod",3.29907790772479e-05,0
"jon",1.6495389538624e-05,0
"jor",3.29907790772479e-05,0
"ju ",4.94861686158719e-05,1.28874117051206e-05
"jug",6.59815581544958e-05,1.41761528756326e-05
"jui",4.94861686158719e-05,0
"jut",3.29907790772479e-05,1.28874117051206e-05
"juu",3.29907790772479e-05,0
"jyo",1.6495389538624e-05,0
"k f",1.6495389538624e-05,0
"k h",4.94861686158719e-05,7.73244702307233e-06
"k k",4.94861686158719e-05,0
"k l",1.6495389538624e-05,1.28874117051206e-06
"k m",1.6495389538624e-05,0
"k n",1.6495389538624e-05,0
"k o",1.6495389538624e-05,0
"k s",6.59815581544958e-05,1.28874117051206e-06
"k t",1.6495389538624e-05,0
"k u",3.29907790772479e-05,0
"ka ",4.94861686158719e-05,7.73244702307233e-06
"kac",1.6495389538624e-05,1.28874117051206e-06
"kah",3.29907790772479e-05,0
"kai",9.89723372317437e-05,7.21695055486751e-05
"kal",3.29907790772479e-05,1.15986705346085e-05
"kam",1.6495389538624e-05,1.28874117051206e-06
"kao",0.000593834023390462,2.44860822397291e-05
"kap",1.6495389538624e-05,0
"kar",0.000115467726770368,1.28874117051206e-06
"kas",8.24769476931198e-05,0
"kat",0.000115467726770368,0
"kba",1.6495389538624e-05,0
"kch",1.6495389538624e-05,0
"ke ",1.6495389538624e-05,3.86622351153617e-06
"kem",3.29907790772479e-05,6.44370585256028e-06
"ken",0.000890751035085694,0.000197177399088344
"ker",1.6495389538624e-05,0
"ket",1.6495389538624e-05,9.02118819358439e-06
"kgo",1.6495389538624e-05,0
"kh ",9.89723372317437e-05,0
"kha",0.00160005278524652,0
"khb",1.6495389538624e-05,0
"khe",0.000214440064002111,0
"khi",9.89723372317437e-05,0
"khk",1.6495389538624e-05,0
"kho",0.000659815581544958,0
"khr",9.89723372317437e-05,0
"khu",0.000923741814162941,0
"khy",6.59815581544958e-05,0
"kir",1.6495389538624e-05,0
"kiy",3.29907790772479e-05,0
"kko",3.29907790772479e-05,0
"koa",3.29907790772479e-05,0
"koc",1.6495389538624e-05,1.28874117051206e-06
"koe",4.94861686158719e-05,0
"koh",3.29907790772479e-05,0
"koi",1.6495389538624e-05,0
"koj",1.6495389538624e-05,0
"kok",8.24769476931198e-05,0
"kol",0.000296917011695231,0
"kop",6.59815581544958e-05,2.57748234102411e-06
"kor",3.29907790772479e-05,0
"kos",6.59815581544958e-05,0
"kot",0.000247430843079359,0
"kov",1.6495389538624e-05,0
"kow",6.59815581544958e-05,0
"ksa",1.6495389538624e-05,0
"kte",1.6495389538624e-05,0
"ktu",1.6495389538624e-05,0
"kud",1.6495389538624e-05,6.44370585256028e-06
"kue",0.000214440064002111,0
"kuh",1.6495389538624e-05,3.86622351153617e-06
"kuk",1.6495389538624e-05,2.57748234102411e-06
"kul",6.59815581544958e-05,2.83523057512652e-05
"kum",4.94861686158719e-05,0
"kun",4.94861686158719e-05,2.44860822397291e-05
"kuo",4.94861686158719e-05,1.15986705346085e-05
"kur",6.59815581544958e-05,0
"kus",4.94861686158719e-05,1.41761528756326e-05
"kut",1.6495389538624e-05,1.03099293640964e-05
"kuu",1.6495389538624e-05,0
"kuz",1.6495389538624e-05,9.02118819358439e-06
"kyr",1.6495389538624e-05,0
"kyu",1.6495389538624e-05,0
"l b",6.59815581544958e-05,9.02118819358439e-06
"l f",4.94861686158719e-05,1.28874117051206e-06
"l g",0.000511357075697343,2.57748234102411e-05
"l h",0.000230935453540735,5.28383879909943e-05
"l k",1.6495389538624e-05,0
"l l",1.6495389538624e-05,5.15496468204822e-06
"l n",4.94861686158719e-05,3.86622351153617e-06
"l o",0.000131963116308992,2.57748234102411e-06
"l q",3.29907790772479e-05,9.02118819358439e-06
"l s",6.59815581544958e-05,2.3197341069217e-05
"l t",6.59815581544958e-05,3.35072704333134e-05
"l u",0.000296917011695231,0
"la ",0.00442076439635122,5.54158703320184e-05
"laa",0.000247430843079359,0
"lac",4.94861686158719e-05,1.03099293640964e-05
"lag",0.00105570493047193,2.83523057512652e-05
"lah",3.29907790772479e-05,6.44370585256028e-06
"lai",0.000461870907081471,0.000145627752267862
"lak",0.000478366296620095,1.28874117051206e-06
"lal",4.94861686158719e-05,2.57748234102411e-06
"lam",0.000461870907081471,3.73734939448496e-05
"lan",0.00313412401233855,0.000835104278491812
"lap",1.6495389538624e-05,2.57748234102411e-06
"lar",8.24769476931198e-05,0
"las",0.00054434785477459,1.28874117051206e-05
"lat",0.000230935453540735,9.02118819358439e-06
"lav",1.6495389538624e-05,0
"law",1.6495389538624e-05,7.73244702307233e-06
"lay",0.000379393959388351,1.54648940461447e-05
"lb ",0.000296917011695231,0
"lba",0.000296917011695231,0
"lbe",4.94861686158719e-05,0
"lbi",1.6495389538624e-05,0
"lbo",0.000230935453540735,0
"lbu",4.94861686158719e-05,0
"lch",0.000230935453540735,0
"ld ",1.6495389538624e-05,0
"lda",0.000197944674463487,0
"lde",1.6495389538624e-05,1.41761528756326e-05
"ldi",3.29907790772479e-05,6.44370585256028e-06
"ldo",1.6495389538624e-05,0
"ldu",1.6495389538624e-05,0
"le ",0.000148458505847616,5.15496468204822e-06
"lea",1.6495389538624e-05,3.86622351153617e-06
"leb",1.6495389538624e-05,6.44370585256028e-06
"lec",0.000181449284924863,4.6394682138434e-05
"lee",4.94861686158719e-05,0
"leg",0.000214440064002111,1.28874117051206e-05
"leh",0.000148458505847616,2.57748234102411e-06
"lek",0.000362898569849727,0
"lem",1.6495389538624e-05,5.15496468204822e-06
"len",0.000280421622156607,0.000119852928857621
"lep",3.29907790772479e-05,9.02118819358439e-06
"les",0.000313412401233855,1.28874117051206e-05
"let",8.24769476931198e-05,2.06198587281929e-05
"lew",3.29907790772479e-05,3.86622351153617e-06
"ley",6.59815581544958e-05,1.15986705346085e-05
"lg ",0.000148458505847616,0
"lga",0.000824769476931198,0
"lge",0.000824769476931198,0
"lgi",0.000214440064002111,0
"lgo",0.00308463784372268,0
"lgu",3.29907790772479e-05,0
"lh ",8.24769476931198e-05,0
"lha",0.000181449284924863,0
"lhe",1.6495389538624e-05,0
"lhg",4.94861686158719e-05,0
"lhi",0.000214440064002111,0
"lhu",3.29907790772479e-05,0
"li ",0.00219388680863699,9.15006231063559e-05
"liy",0.000478366296620095,0.000355692563061327
"lj ",9.89723372317437e-05,0
"lji",0.000346403180311103,0
"lju",3.29907790772479e-05,0
"lkh",3.29907790772479e-05,0
"ll ",1.6495389538624e-05,1.28874117051206e-06
"lla",1.6495389538624e-05,2.57748234102411e-06
"lli",3.29907790772479e-05,1.28874117051206e-06
"lm ",1.6495389538624e-05,0
"lma",4.94861686158719e-05,6.44370585256028e-06
"lme",3.29907790772479e-05,0
"lmi",1.6495389538624e-05,0
"lna",6.59815581544958e-05,0
"lno",1.6495389538624e-05,0
"lo ",0.000659815581544958,2.19085998987049e-05
"lod",0.000313412401233855,2.57748234102411e-06
"loe",4.94861686158719e-05,0
"log",0.0012371542153968,1.28874117051206e-06
"loh",3.29907790772479e-05,0
"loi",1.6495389538624e-05,0
"lok",1.6495389538624e-05,0
"lor",3.29907790772479e-05,9.02118819358439e-06
"lot",0.000131963116308992,0
"lov",6.59815581544958e-05,0
"loy",0.000115467726770368,0
"lqa",6.59815581544958e-05,0
"lqo",9.89723372317437e-05,0
"lry",1.6495389538624e-05,0
"ls ",6.59815581544958e-05,0
"lsa",0.000131963116308992,0
"lse",4.94861686158719e-05,1.28874117051206e-06
"lsh",4.94861686158719e-05,0
"lsi",4.94861686158719e-05,0
"lsn",1.6495389538624e-05,0
"lst",9.89723372317437e-05,0
"lsu",1.6495389538624e-05,0
"lt ",0.000214440064002111,0
"lta",0.00118766804678092,0
"lte",0.000148458505847616,0
"lth",3.29907790772479e-05,0
"lti",8.24769476931198e-05,0
"lto",4.94861686158719e-05,1.28874117051206e-05
"ltr",1.6495389538624e-05,0
"lu",3.29907790772479e-05,0
"lu ",0.000428880128004223,1.93311175576808e-05
"lue",6.59815581544958e-05,1.28874117051206e-05
"lun",0.000362898569849727,4.12397174563858e-05
"lut",0.000824769476931198,7.86132114012354e-05
"lv ",1.6495389538624e-05,0
"ly ",3.29907790772479e-05,0
"lya",8.24769476931198e-05,0
"lyh",1.6495389538624e-05,0
"lyn",1.6495389538624e-05,0
"lyo",1.6495389538624e-05,0
"lyt",1.6495389538624e-05,0
"lyu",4.94861686158719e-05,0
"lyy",1.6495389538624e-05,0
