"id","group","geonameid","name","asciiname","alternatenames","feature_class","feature_code","country_code","cc2","admin1_code","admin2_code","admin3_code","admin4_code","population","elevation","dem","timezone","modification.date","longitude","latitude"
"134",3,1515948,"gandanhüryeE","Gandan Huryee","Gandan,Gandan Huryee,Gandan Hüryee,Gandan-khure,Gandang Hurie,Gandang Hürie,Kure Gandan","P","PPL","MN","MN",9,NA,NA,NA,0,NA,1341,"Asia/Hovd","2012-01-17",6202143.24204465,7299842.62960942
"1340",3,1808790,"hatuhudaG","Hatu Hudag","Ha-t'u-hu-tu-ko,Ha-t’u-hu-tu-ko,Hatu Hudag","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6594701.93670683,5631976.97649909
"1342",3,1808792,"hatanuS","Hatan Us","Ha-t'eng-wu-su,Ha-t’eng-wu-su,Hatan Us","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6570656.04350972,5671055.46204492
"1344",1,1808994,"haizitA","Haizita","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6132532.26670995,5474676.54173036
"1346",1,1809372,"gunqaraG","Gun Qarag","Gun Qarag,Gun Qirag,Kung-ch'ia-han,Kung-ch’ia-han","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6421481.25716296,5585575.81488194
"1347",3,1809374,"gunhudaG","Gun Hudag","Gun Hudag,Kung-hu-tung","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6836724.16292266,5723165.01018009
"1348",3,1809375,"gunhudaG","Gun Hudag","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6687855.74035245,5536348.57184775
"1349",3,1809376,"gunhudaG","Gun Hudag","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6695421.88602664,5486344.90305978
"135",3,1515978,"dzüyliinhüryeE","Dzuyliin Huryee","Dsuilin Khure,Dzuyliin Huryee,Dzuyliin hurie,Dzuylyn-Khure,Dzüyliin Hüryee,Dzüyliin hürie,Tszuyliin Khure","P","PPL","MN","MN",10,NA,NA,NA,0,NA,2205,"Asia/Hovd","2012-01-17",6724446.02778086,7005847.85657463
"1350",3,1811631,"erzihaO","Erzihao","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6224563.89981177,5517761.33477116
"1351",3,1811707,"erdaohU","Erdaohu","Erdaohu,Erh-tao-hu","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6790731.03123883,5464749.71847124
"1352",3,1811712,"erdaochuaN","Erdaochuan","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6582221.44275255,5344701.42025466
"1353",3,1811745,"ehenhudaG","Ehen Hudag","Ehen Hudag,O-hen-hu-tu-ko","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6718536.03621275,5698261.3021916
"1354",3,1811799,"duerjI","Du'erji","Du'erji,Durelj,Durelji,Du’erji,Tu-jih-le-chi","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6623329.94643952,5698534.91844294
"1355",5,1811802,"duqingshaN","Duqingshan","Duqingshan,Tu-ch'ing-shan,Tu-ch’ing-shan","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6865351.75602548,5700125.50168384
"1356",1,1811911,"duguiqiraG","Dugui Qirag","Dugui Qarag,Dugui Qirag,Tu-kuei-chia-han","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6348002.39816179,5513245.30216019
"1357",3,1811914,"dugarintohoI","Dugarin Tohoi","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6453998.21756628,5325904.79329709
"1358",3,1812256,"dongshenG","Dongsheng","DSN,Dongsheng,Dongsheng Qu,Dunshen,Tung-sheng,Tung-sheng-hsien,dong sheng,dong sheng qu,东胜,东胜区","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6239431.88082012,5497450.35422983
"1359",2,1812301,"dongqinghU","Dongqinghu","Dongqinghu,Tung-ch'ing-hu,Tung-ch’ing-hu","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6853431.93471164,5481374.44541482
"136",3,1515987,"dzüünjisA","Dzuun Jisa","Dzuun Jisa,Dzüün Jisa,Tszun chzhisa","P","PPL","MN","MN",2,NA,NA,NA,0,NA,2236,"Asia/Ulaanbaatar","2012-01-17",6410347.32520281,6755620.91962629
"1360",1,1813554,"dashibiaN","Dashibian","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6490325.52604091,5287839.38405811
"1361",3,1813615,"darihinsuM","Darihin Sum","Darihin Sum,Ta-li-k'o-miao,Ta-li-k’o-miao","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6675881.95480458,5704958.11025013
"1364",1,1814438,"dafanpU","Dafanpu","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6143478.21032965,5456777.97667272
"1365",5,1814530,"dachechanG","Dachechang","Dachechang,Ta-ch'e-ch'ang,Ta-ch’e-ch’ang","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6967787.57592723,5795918.33795514
"1367",4,1815298,"chengchuaN","Chengchuan","Ch'eng-ch'uan-chiao-t'ang,Chengchuan,Ch’eng-ch’uan-chiao-t’ang","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6541579.48200594,5288562.39663516
"1368",1,1815523,"changtaN","Changtan","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6160640.76548278,5429430.88556513
"1369",3,1815635,"changliushuI","Changliushui","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6692865.38635956,5476662.82572019
"137",3,1515988,"dzüünhulagayhüryeE","Dzuun Hulagay Huryee","Dzuun Hulagay Huryee,Dzüün Hulagay Hüryee,Tszun kholgay khure","P","PPL","MN","MN",19,NA,NA,NA,0,NA,2137,"Asia/Hovd","2012-01-17",6283906.68785464,7295959.98154178
"1370",5,1815713,"changhU","Changhu","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6832192.27211947,5528206.42969277
"1372",3,1816270,"borhuxU","Bor Huxu","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6495281.46512016,5461381.10566868
"1373",1,1816430,"benjinG","Benjing","Benjing,Pen-ching","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6595823.64164588,5593408.34965456
"1374",3,1816756,"beidachI","Beidachi","Beidachi,Pei-ta-ch'ih,Pei-ta-ch’ih","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6586082.86318192,5352648.73132578
"1375",3,1816817,"bayanuS","Bayan Us","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6461988.0378655,5503695.60320221
"1376",3,1816818,"bayantolgoI","Bayan Tolgoi","Bayan Tolgoi,Tao-lao-a-kuei Miao","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6490217.90670996,5496054.40475406
"1377",3,1816819,"bayantohoI","Bayan Tohoi","Bayan Tohoi,Pa-yin-t'ao-hai,Pa-yin-t’ao-hai","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6537550.24888084,5531079.82679145
"1378",3,1816820,"bayannuR","Bayan Nur","Bayan Nur,Pa-yen-nao-erh","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6848414.7979865,5521980.04022263
"1379",3,1816826,"bayanboroG","Bayan Borog","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6905357.00282661,5751776.18551715
"138",3,1516000,"dzogiinhüryeE","Dzogiin Huryee","Dzogiin Huryee,Dzogiin Hüryee,Tszogiin khure","P","PPL","MN","MN",1,NA,NA,NA,0,NA,2561,"Asia/Ulaanbaatar","2012-01-17",6212624.46174726,6948318.44258207
"1381",1,1817250,"baiyanjinG","Baiyanjing","Baiyanjing,Pai-yen-ching","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6440349.97437063,5568898.21064777
"1382",5,1817624,"baijijI","Baijiji","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6955124.98148581,5758473.45439266
"1383",8,1817819,"baggaxuN","Bag Gaxun","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6637231.08726184,5627706.32406665
"1384",21,1817844,"badainjaraN","Badain Jaran","Badain Jaran,Pa-tan-chi-lin","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6831094.55126835,5788382.43267217
"1385",3,1817872,"atgainsuM","Atgain Sum","Atgain Sum,T'ao-li,T’ao-li","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6569913.16995088,5455938.36921786
"1388",3,1818167,"aguinsuM","Aguin Sum","A-kuei-miao,Aguin Sum","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6800320.39576691,5741838.32830937
"1389",3,1900506,"zhaoyoufanG","Zhaoyoufang","Chao-yu-fang,Zhaoyoufang","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6235090.43266055,5510375.09364573
"139",3,1516006,"dzeergeneiinsümE","Dzeergeneiin Sume","Dzeergene'iin hurie,Dzeergene'in hurie,Dzeergeneiin Huryee,Dzeergeneiin Hüryee,Dzeergeneiin Sume,Dzeergeneiin Süme,Dzeergene’iin hürie,Dzeergene’in hürie,Tszerge sume,Tszergen Sume","P","PPL","MN","MN",12,NA,NA,NA,0,NA,1156,"Asia/Hovd","2012-01-17",6671295.22469978,7209066.11466236
"1391",1,1900508,"burdlianG","Burd Liang","Bu'erduliang,Burd Liang,Bu’erduliang","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6249193.58035195,5488910.85149696
"1392",3,1900509,"hutungmiaO","Hutung Miao","Ho-t'ung-miao,Ho-t’ung-miao,Hutung Miao","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6290378.72049064,5494920.90295107
"1393",3,1900511,"yuanjiahaO","Yuanjiahao","Tal Hao,Yuanjiahao","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6229178.68138699,5487992.97369662
"1396",3,1902405,"erdaokaN","Erdaokan","Erdaokan,Erh-tao-k'an,Erh-tao-k’an","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6520714.45477683,5564917.61473589
"1398",1,1913267,"weijiamaO","Weijiamao","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6147801.03745136,5418684.28293424
"1399",4,2033052,"ershibaqingcuN","Ershibaqingcun","Erh-shih-pa-ch'ing-ts'un,Erh-shih-pa-ch’ing-ts’un,Ershibaqingcun","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5796525.10671877,5580125.00178582
"14",3,1515055,"tutzuhansuhaI","Tu-tzu-han-su-hai","","P","PPL","MN","",2,NA,NA,NA,0,NA,1556,"Asia/Ulaanbaatar","1994-01-14",6807613.02014008,6325223.85389567
"140",3,1516009,"dzaygalhiiD","Dzaygal Hiid","Dzaigil,Dzayal Hiyd,Dzaygal Hiid,Kurya Dzaygyl',Kurya Dzaygyl’","P","PPL","MN","MN",9,NA,NA,NA,0,NA,1561,"Asia/Hovd","2012-01-17",6146951.17538457,7260797.30522275
"1402",1,2033191,"zhangjiayaO","Zhangjiayao","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4880542.2867529,5589360.54578336
"1403",4,2033206,"zhanggaO","Zhanggao","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5870467.48867857,5482850.02836475
"1405",4,2033219,"zhaijiacuN","Zhaijiacun","Chai-chia-ts'un,Chai-chia-ts’un,Zhaijiacun","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5815491.50189934,5616650.6335755
"1406",5,2033228,"yutiangaO","Yutiangao","Yu-t'ien-kao,Yutiangao,Yü-t’ien-kao","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5232679.76389361,5552673.53774174
"1408",1,2033265,"yuliangpU","Yuliangpu","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5015987.74515413,5558080.71230196
"1409",4,2033268,"yujuncuN","Yujuncun","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4996960.35222763,5931979.3873872
"1410",3,2033303,"yongxinG","Yongxing","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6008040.91547279,5496902.39801058
"1411",4,2033306,"yongshunbU","Yongshunbu","Yongshunbu,Yung-shun-p'u-ts'un,Yung-shun-pao,Yung-shun-pao-ts'un,Yung-shun-pao-ts’un,Yung-shun-p’u-ts’un","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5808852.30950687,5596527.25963301
"1412",3,2033310,"yongshenG","Yongsheng","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6349817.21021753,5757979.91433387
"1413",2,2033334,"yolinmoD","Yolin Mod","Yao-li-mao-tu,Yolin Mod","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4947254.11221971,5634084.02987727
"1414",3,2033382,"yingcheN","Yingchen","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4420642.05917539,6225882.79598265
"1415",1,2033386,"yinbeilianG","Yinbeiliang","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5885611.70998126,5524241.49138208
"1417",3,2033390,"yiminsumU","Yimin Sumu","I-min-ho,Yimin,Yimin Sumu,Yiminhe,yi min su mu,伊敏苏木","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4817985.20455339,6215640.79907028
"1418",3,2033399,"yiliekedE","Yiliekede","I-lieh-K'o-te,I-lieh-K’o-te,Yiliekede,yi lie ke de,伊列克得","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4653919.96376286,6208718.26863749
"1419",5,2033409,"yihegonG","Yihegong","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5352502.78765272,5589229.56141862
"142",3,1516030,"dzagdzaduganG","Dzagdza Dugang","Dzagasata Dugan,Dzagdza Dugang,Dzagdza-dugan,Tsza-Tszu-Khure,Tszagtszu dugang","P","PPL","MN","MN",13,NA,NA,NA,0,NA,1349,"Asia/Ulaanbaatar","2012-01-17",6012217.24916124,7120548.54050935
"1420",3,2033514,"yangdsuM","Yangd Sum","Yang-lo-su-mu,Yang-tao-su-mu,Yangd Sum","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5522624.81497292,5738301.60988793
"1421",5,2033518,"yangchanG","Yangchang","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5225596.70866861,5663998.54910841
"1422",5,2033519,"yangchanG","Yangchang","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5229575.18278488,5519922.6613457
"1423",3,2033523,"yandiaN","Yandian","Yandian,Yen-tien","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6199416.52565239,5516884.63515248
"1424",3,2033528,"yamenyingzI","Yamenyingzi","Ya-men-ying-tzu,Yamenyingzi","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5160708.69705984,5460485.87598198
"1425",1,2033529,"yamenyinG","Yamenying","Ya-men,Yamenying","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5000792.80766987,5543027.17636388
"1426",3,2033530,"yamenmiaO","Yamenmiao","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5175284.18398632,5689006.60419494
"143",3,1516034,"dzagasataynörtöÖ","Dzagasatayn Ortoo","Dzagasatayn Ortoo,Dzagasatayn Örtöö,Tszagasutuin urto","P","PPL","MN","MN",9,NA,NA,NA,0,NA,2090,"Asia/Hovd","2012-01-17",6314794.72182383,7063178.33126266
"1430",1,2033562,"suhaishuwaN","Suhai Shuwan","Suhai Shuwan,Xuhaishuwan","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6136889.92635628,5521112.9876935
"1431",3,2033563,"xuguisuM","Xugui Sum","Hsiu-kou,Xugui,Xugui Sum","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6696057.63448032,5802699.68742533
"1432",5,2033564,"xuguanG","Xuguang","Xuguang,xu guang,旭光","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4408575.99295767,6499499.08549222
"1435",3,2033585,"xixiaozhaO","Xixiaozhao","Hsi-hsiao-chao,Xixiaozhao","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6281718.1596356,5690164.71748484
"1436",2,2033589,"xiwulanbulanG","Xiwulanbulang","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6060163.99458995,5623571.11450701
"1438",3,2033599,"xiwagebO","Xiwagebo","Xiwagebo,Xiwagebu","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6277640.1108789,5706613.87262435
"144",3,1516039,"duutaynhüryeE","Duutayn Huryee","Dutu Khure,Dutuiin hurie,Dutuiin hürie,Dutuin Khure,Duutayn Huryee,Duutayn Hüryee,Duutuin hurie,Duutuin hürie","P","PPL","MN","MN",9,NA,NA,NA,0,NA,1997,"Asia/Hovd","2012-01-17",6409450.51256161,6998797.55659085
"1441",3,2033637,"xinzheN","Xinzhen","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5146302.37189996,5488830.7312307
"1442",3,2033639,"xinzhangfanG","Xinzhangfang","Hsin-chang-fang,Xinzhangfang,xin zhang fang,新帐房","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4537216.16362967,6351242.62428488
"1444",5,2033672,"xinmincuN","Xinmincun","Hsin-min-ts'un,Hsin-min-ts’un,Xinmincun","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5212220.28069718,5512580.72169532
"1447",10,2033712,"xinhoT","Xin Hot","A-pa-ka-ch'i,A-pa-ka-ch’i,Abag Qi,Abaga Qi,Han-pu-miao,Hanbeimiao,Hsin-hao-t'e,Hsin-hao-t’e,Xin Hot,a ba ga qi,han bei miao,xin hao te,新浩特,汉贝庙,阿巴嘎旗","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5520338.31903268,5845227.00338229
"1448",3,2033713,"xinhenbaruN","Xinhen Barun","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4777446.27496438,6268776.61766107
"1449",2,2033720,"xingshunxI","Xingshunxi","Hsing-shun-hsi,Xingshunxi","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6123702.14801462,5679324.55138641
"145",3,1516056,"dumbataynduganG","Dumbatayn Dugang","Dumbatayn Dugang,Dumbatuin dugang","P","PPL","MN","MN",13,NA,NA,NA,0,NA,1540,"Asia/Ulaanbaatar","2012-01-17",6094497.93314704,6996365.97742342
"1450",3,2033770,"xinganlinG","Xing'anling","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4649258.8652111,6200263.50030738
"1451",3,2033771,"xinganlI","Xing'anli","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4546370.8196777,6290596.18116013
"1452",1,2033778,"xindianzI","Xindianzi","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6037324.46838197,5478684.61144631
"1454",3,2033790,"xinbulagdonG","Xin Bulag Dong","Hsin-pao-li-ko-tung,Xin Bulag Dong","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4856412.25328298,6288093.55748351
"1455",3,2033809,"hexixincuN","Hexixincun","Hexixincun,Hsi-miao,Khusisin'tsun',Khusisin’tsun’,Simyao,Ximiao","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6883257.82790315,6035853.11738743
"1456",3,2033821,"xilinqaganobO","Xilin Qagan Obo","Ch'a-han-o-po-miao,Ch'a-han-o-po-su-mu,Cha-kan-ao-pao-su-mu,Ch’a-han-o-po-miao,Ch’a-han-o-po-su-mu,Hsi-lin-ch'a-kan-ao-pao,Hsi-lin-ch’a-kan-ao-pao,Xilin Qagan Obo","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5749722.40479403,5986604.00642452
"1457",10,2033824,"xilinhoT","Xilin Hot","A-pa-ha-na-erh-ch'i,A-pa-ha-na-erh-ch’i,A-pa-ha-na-erh-tso-i-ch'i,A-pa-ha-na-erh-tso-i-ch’i,A-pa-ha-na-erh-yu-i-ch'i,A-pa-ha-na-erh-yu-i-ch’i,A-pa-k'a-pei-tzu-fu,A-pa-k’a-pei-tzu-fu,Abaga Pei-tzu-fu,Abagnar Qi,Hsi-lin-hao-t'e,Hsi-lin-hao-t’e,Hsi-lin-kuo-ch'in,Hsi-lin-kuo-ch’in,Pei-tzu-fu,Pei-tzu-miao,Peitzemiao,Silinghot,XIL,Xilin Hot,Xilinhaote Shi,Xilinhot,a ba ha na er qi,xi lin hao te,xi lin hao te shi,锡林浩特,锡林浩特市,阿巴哈纳尔旗","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5443054.21670636,5803904.62357235
"1459",4,2033838,"xikouzI","Xikouzi","Ch'i-ch'ien-chiu-hsien,Ch'i-ch'ien-ho,Ch'i-kan-ho,Chikan,Chiu-ch'i-ch'ien,Chiu-ch’i-ch’ien,Ch’i-ch’ien-chiu-hsien,Ch’i-ch’ien-ho,Ch’i-kan-ho,Hsi-k'ou-chu,Hsi-k'ou-tzu,Hsi-k’ou-chü,Hsi-k’ou-tzu,Hsing-lung-chen,Sikouczy,Tsigan,Xikouzi,xi kou zi,Сикоуцзы,西口子","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4368727.76465315,6726341.80563446
"146",3,1516057,"dulaiinhüryeE","Dulaiin Huryee","Dulaiin Huryee,Dulaiin Hüryee,Dulain khure","P","PPL","MN","MN",13,NA,NA,NA,0,NA,1901,"Asia/Ulaanbaatar","2012-01-17",6093116.01475032,7120295.97683676
"1461",9,2033842,"xijireM","Xi Jirem","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4970833.47359956,5857814.37890927
"1462",4,2033844,"xijingcuN","Xijingcun","Hsi-ching-ts'un,Hsi-ching-ts’un,Xijingcun","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5828794.98820085,5630543.37893931
"1463",4,2033867,"xifangzicuN","Xifangzicun","Hsi-fang-ts'un,Hsi-fang-ts’un,Hsi-fang-tzu-ts'un,Hsi-fang-tzu-ts’un,Xifangzicun","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5818982.82252584,5583913.47284962
"1466",2,2033889,"xibehuA","Xibe Hua","Hsi-po-hua,Xibe Hua","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4995345.51401241,5641711.61186527
"1467",5,2033903,"xiatoudI","Xiatoudi","Hsia-t'ou-ti,Hsia-t’ou-ti,Xiatoudi","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5353516.51790731,5609423.51327336
"1468",1,2033908,"xiashanwaN","Xiashanwan","Hsia-shan-wan,Xiashanwan","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5172510.81222795,5714964.53761618
"1469",5,2033919,"xiaoxiangshuI","Xiaoxiangshui","Hsiao-hsiang-shui,Hsiao-hsiang-shui-miao,Xiaoxiangshui","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5213898.46676589,5564629.56129391
"147",3,1516066,"dordogoynhüryeE","Dordogoyn Huryee","Dordogayn-Khure,Dordogoy'iin Hurie,Dordogoy'n hurie,Dordogoyn Huree,Dordogoyn Huryee,Dordogoyn Hüree,Dordogoyn Hüryee,Dordogoyn-Khure,Dordogoy’iin Hürie,Dordogoy’n hürie,Dortogoyn khure","P","PPL","MN","MN",13,NA,NA,NA,0,NA,2066,"Asia/Ulaanbaatar","2012-01-17",6038298.92750635,7191590.8271345
"1470",2,2033935,"xiaoshetaI","Xiaoshetai","Hsiao-nai-ta,Hsiao-she-t'ai,Hsiao-she-ta,Hsiao-she-t’ai,Syaonayda,Xiaoshetai","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6166643.59276004,5688640.79624216
"1471",3,2033941,"xiaopaozI","Xiaopaozi","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5312108.48109827,5921794.96125201
"1472",3,2033957,"xiaojingzI","Xiaojingzi","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5468525.54967532,5753412.17456325
"1473",3,2033959,"xiaojiejI","Xiaojieji","Hsiao-chieh-chi,Xiaojieji","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5021338.57660507,5627057.54166676
"1474",3,2033966,"xiaohezI","Xiaohezi","Hsiao-ho-tzu,Hsiao-yo-tzu,Hsieh-ho-tzu,Shakhedzo,She-ho-tzu,Shekhetszy,Shu-ho-tzu,Xiaohezi","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4689995.51637181,6444609.19009118
"1475",5,2033968,"xiaoheyaN","Xiaoheyan","Hsiao-ho-yen,Xiaoheyan,Xinanwanzi","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5276512.44582601,5509849.63276632
"1476",4,2033971,"xiaohaizI","Xiaohaizi","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5811431.23442034,5577585.42919458
"1477",3,2033977,"xiaoergoU","Xiao'ergou","Hsiao-erh-kou,Xiao'ergou,Xiao’ergou","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4470887.56565312,6187717.49509818
"1478",3,2033987,"xiaochengzI","Xiaochengzi","Hsiao-ch'eng-tzu,Hsiao-ch’eng-tzu,Xiaochengzi","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5321153.15960084,5668811.02678966
"1479",3,2033989,"xiaochengzI","Xiaochengzi","Hsiao-ch'eng-tzu,Hsiao-ch’eng-tzu,Ning-ch'eng,Ning-ch’eng,Ta-ning,Xiaochengzi","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5371457.83872595,5443906.00773297
"148",3,1516068,"doodotömörtöhüryeE","Doodo Tomorto Huryee","Dood tumurtu khure,Doodo Tomorto Huryee,Doodo Tömörtö Hüryee","P","PPL","MN","MN",1,NA,NA,NA,0,NA,2609,"Asia/Ulaanbaatar","2012-01-17",6224847.76101679,6937270.1855953
"1480",3,2034000,"xianjiN","Xianjin","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5090428.17540897,5462170.95772656
"1481",1,2034007,"xiangyanG","Xiangyang","","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4890971.6583604,5498641.01499419
